id,text,label
1351259774202032134,"#PS4share

https://t.co/OQZaOB6ioQ https://t.co/r8jSmW6WXB",playstation
1351259769181511700,"Will I be demon on Ps5?
@CentralPGO @oCenterPC 

https://t.co/HCK8CRSboB https://t.co/uMPL7kMMaW",playstation
1351259767738687490,Check out my broadcast from my PlayStation 4! #PS4live (Assetto Corsa Competizione)  live at https://t.co/q5cErjs6L4,playstation
1351259767608664065,"RT @PlayStationEU: Prepare for a dimension-hopping, arrow-shooting, time-looping year. The upcoming PlayStation releases of 2021: https://t…",playstation
1351259761967198209,"RT @tabu_san_death: こりゃ一本とられた

https://t.co/3hxEaE3nUI https://t.co/D8eOSYK4LK",playstation
1351259760545460225,"#PS4share

https://t.co/68VvkwiUBi https://t.co/EyyhmW70QE",playstation
1351259757840109568,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (The Last of Us™ Parte II)  live at https://t.co/kLCXKZdhXF,playstation
1351259755231252480,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/WC4z4i8bXF,playstation
1351259747782160391,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/ag3qWqmeZp,playstation
1351259746716643328,@m7md0shex Thank you for contacting us. Please verify the terms and conditions of the promotion here: https://t.co/0NKUJ8mkU4,playstation
1351259736730173461,Check out my broadcast from my PlayStation 4! #PS4live (Spellbreak)  live at https://t.co/CQiv2fEG1J,playstation
1351259736080056328,"RT @Exalty_FR: #GIVEAWAY 🎁

Après l'annonce des nouvelles couleurs Exalty et de nos 3 ans, on ne voulait pas s'arrêter en si bon chemin ...…",playstation
1351259725497712645,"絶対死んだと思った

https://t.co/plJ7kaTWG2 https://t.co/JaDBRLjdws",playstation
1351259721668374534,"@disclosetv https://t.co/buOVv4cFL5

 PS5 is back on sale for a fixed price! Hurry!#ad",playstation
1351259720913473538,Bekijk mijn uitzending vanaf mijn PlayStation 4! #PS4live (Fortnite)  live at https://t.co/M3XxVDAWuR,playstation
1351259719046991872,Yakuza: Like a Dragon confirma los 4K y 60fps en PlayStation 5 https://t.co/1D8i96Qqjt,playstation
1351259709412679681,"3 partidas, 2 wins. Leeeeeeeeeets gooooooo #Cod #warzone #Modernwarfare #win #PS4share

https://t.co/5T2x2cvuIR https://t.co/kyH6DkQjDk",playstation
1351259696951402507,RT @isihandholder: We’re in a playstation and yall want to go partying? No,playstation
1351259680488755202,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Red Dead Redemption 2)  live at https://t.co/LaYgQQSeom,playstation
1351259672104247296,@isihandholder PLAYSTATION,playstation
1351259670044925958,Check out my broadcast from my PlayStation 4! #PS4live (DayZ)  live at https://t.co/M8CzPHRhFi,playstation
1351259669235425282,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/8WlVyaIsiS,playstation
1351259665720606725,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (God of War)  live at https://t.co/joStQVzvHC,playstation
1351259663661211648,Check out my broadcast from my PlayStation 4! #PS4live (Fall Guys: Ultimate Knockout)  live at https://t.co/aU955dFHK4,playstation
1351259662725881861,"Ryas op

https://t.co/Lc3pGL1Tb2 https://t.co/3lIIh4nBug",playstation
1351259660909740034,Confira minha transmissão do meu PlayStation 4! #PS4live (Fortnite)  live at https://t.co/ot7FOo9rrv,playstation
1351259660196704257,¡Mira la transmisión de mi PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/JV03T8M66Q,playstation
1351259656283418627,"RT @ChrisGoPlay: #PS1sDay Final Fantasy IX, a favorite in the series for many, was reviewed 20 years ago in Official UK PlayStation Magazin…",playstation
1351259655742386182,Check out my broadcast from my PlayStation 4! #PS4live (JUMP FORCE)  live at https://t.co/O4eGNJ8u4o,playstation
1351259654156922883,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (FIFA 21)  live at https://t.co/qEiBJIA5Nm,playstation
1351259652160446464,"@scott92624701 Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/jeX4lDyNJf",playstation
1351259648968552448,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/Pr1o5kHuRW,playstation
1351259645348892676,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/GjgBbqpKQm,playstation
1351259638390517762,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/A1XkWJFMZf,playstation
1351259637602017280,"#PS4share

https://t.co/7Hu2VAEXG4 https://t.co/VRpaxNp6kR",playstation
1351259637182435329,"#PS4share
＃APEX
孤独なラストラッシュ

https://t.co/1nHbAeKGkQ https://t.co/7DI8tv34Pc",playstation
1351259636003819521,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/uGmLZE9xfm,playstation
1351259630278746113,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/ZYeFsxjvA0,playstation
1351259629682978816,"Racist #coworkers try to insinuate that I'm #lazy . That must be why I have 7 #movies &amp; 2 @PlayStation games coming out this year.🤔 Let's also disregard my BACHELOR'S DEGREE in #Art ! Cuz EVERYBODY WHO FINISHES #COLLEGE IS LAZY, RIGHT?!",playstation
1351259624117305349,Check out my broadcast from my PlayStation 4! #PS4live (Rocket League®)  live at https://t.co/aEZyEOZMgk,playstation
1351259619461525504,"珍しく何かがはまった

https://t.co/ty9M9f1KIJ https://t.co/e65KLU6iq1",playstation
1351259618144628736,Check out my broadcast from my PlayStation 4! #PS4live (PLAYERUNKNOWN'S BATTLEGROUNDS)  live at https://t.co/DAT9MS6gct,playstation
1351259617322561537,"#PS4share

https://t.co/YYayEw6q9x https://t.co/U2UNXulbC6",playstation
1351259612167725058,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (NBA 2K21)  live at https://t.co/nrZnlgQmDt,playstation
1351259610796081159,"RT @tabu_san_death: オールスター感謝祭

https://t.co/3hxEaE3nUI https://t.co/AtZWtYuGi1",playstation
1351259601300295684,"Sorry reppinum #PS4share

https://t.co/n6Xa8szw4W https://t.co/gkBoPF3Htr",playstation
1351259598704046087,"#PS4share

https://t.co/JoYseQTUAP https://t.co/7tHh5RXjMz",playstation
1351259597844041728,"えいむよ

https://t.co/D7vikhjvdt https://t.co/HlWfSG3DXC",playstation
1351259594958532610,"I didn't know that the Playstation was ""licenced"" by Sony! 😱 https://t.co/vh5VgY7eTS",playstation
1351259591154278402,"RT @DIEAMYDIE: Duh. #PS4share

https://t.co/iFCJ2bc0XQ https://t.co/5D3rYNOE8l",playstation
1351259581591248896,@mustafatrk0 @khaleesizm Biliyoruz heralade playstation olduğunu... ne sandiniz cahil mi puh,playstation
1351259575048134662,@JeffreyRosselle Hi there! Sorry for the inconvenience. We will recommend you to visit our PS5 4K resolution article here: https://t.co/lc5x7GXAJT Let us know if it helps.,playstation
1351259574112669698,"マジでヤバいやつと当たってしまった、、、　 #PS4share

https://t.co/7fc3Iy3zaB https://t.co/5hMj02S3yQ",playstation
1351259565191536646,Check out my broadcast from my PlayStation 4! #PS4live (F1® 2020)  live at https://t.co/IwjWPdrzkq,playstation
1351259563417362434,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (FIFA 21)  live at https://t.co/NCAFkMgXNo,playstation
1351259562540720129,Смотрите показ с моей системы PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/8CiApZ0d2l,playstation
1351259562196795392,Check out my broadcast from my PlayStation 4! #PS4live (ARK: Survival Evolved)  live at https://t.co/yYeKQ1ZhjQ,playstation
1351259557532676100,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/i84Cg8Cbx4,playstation
1351259556849004548,"@Wes__Arnold That's just the playstation group, xbox you can run raids with people who just got the game",playstation
1351259553791434752,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/S4zscaPw69,playstation
1351259551195082755,"i loved when zelda and metroid teamed up in that one playstation game, i forgot what its called??? https://t.co/8ayeKeZECn",playstation
1351259545729978370,"@nicalis @edmundmcmillen got a fix for the frequent isaac crashes on playstation? Just dumped the last 80 coins in the greed machine for holy mantle, crash",playstation
1351259545549598721,"#PS4share

https://t.co/zY6LQ4BMmJ https://t.co/LBsPyOeRMo",playstation
1351259545306329094,"RT @digitalfoundry: Today's video content - yes, a closer look at how Days Gone runs on PlayStation 5, and how the Horde really puts the 60…",playstation
1351259544094203910,"Whiff 5S oki counterplay #PS4share

https://t.co/AhLJLt5wCT https://t.co/4dvJDPjKBK",playstation
1351259541141401603,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops 4)  live at https://t.co/ADzlWPezsD,playstation
1351259532199133185,"30 bucks -------- RT if good deal | like if like! #eBay #deal #Playstation #PS1 #PSX #PSone #MortalKombatTrilogy 
🔗 https://t.co/XokWt4v9a8 https://t.co/Em63RMOGva",playstation
1351259525005729792,"Hoje iremos continuar a luta pelos direitos dos androids, bora pra live pessoal.
https://t.co/HOvdJr5wAy
#codornagames #lives #twicth #livesdocodorna #ps4 #sony #ps5 #jogos #gaming #videogames #gamer #livestream #playstation #xbox #nintendo #gameplay #incent #live #amd #intel https://t.co/Y13DMYh7wg",playstation
1351259524712296457,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (Rocket League®)  live at https://t.co/TLNSYzmbYE,playstation
1351259524473225218,"#PS4share

https://t.co/1mprAV0cpE https://t.co/0uP7nMgRxV",playstation
1351259521709064192,"#PS4share

https://t.co/QyMwKAQOAN https://t.co/14mt4PiHhB",playstation
1351259520975187968,We’re in a playstation and yall want to go partying? No,playstation
1351259520329199628,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/QExgwirP3p,playstation
1351259517376454656,RT @MrInaki: @PlayStationES ¿Por qué me salen anuncios de Playstation Andorra?,playstation
1351259515971371013,"#PS4share

https://t.co/JoYseQTUAP https://t.co/CaAe2uDEtg",playstation
1351259515354816512,"@ATVIAssist @ATVIAssist 
 i cant play wiht my playstation account on my pc, if  i want to unlink my playstation account it wil say system error. i dont know what to do and i want to link my activision account with my blizzard account",playstation
1351259513215660032,https://t.co/Hr43KVK9JZ is the only place  to get free Fortnite mods  #fortnite #pubg #aimbot #cheats #apex #xbox #playstation #gamer #xboxone #vbucks #switch #warzone #pubgmobile,playstation
1351259509860278272,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K21)  live at https://t.co/8jjvYafyzW,playstation
1351259500934819843,"RT @PS5only: DualSense Skin Black PS5
Singland $10.99
🇺🇸 Amazon USA https://t.co/9OrM7fnrDp https://t.co/rCfDudGWjY",playstation
1351259494064541701,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/G6UcG8mrLK,playstation
1351259485965176832,"賞金10000円決勝7-7　
フラグ回収担当ぽぽすなーくさんはこちらです。

https://t.co/721qcxO77d https://t.co/4uzGni7N9K",playstation
1351259481494216708,https://t.co/jl8vtk0qFN https://t.co/IEcaKrHDT6,playstation
1351259467682177024,Check out my broadcast from my PlayStation 4! #PS4live (Mortal Kombat 11)  live at https://t.co/TLZWnMQzcU,playstation
1351259466117877772,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/78PbdLcaIn,playstation
1351259465216126981,Check out my broadcast from my PlayStation 4! #PS4live (Ghost of Tsushima)  live at https://t.co/RruGK0GXKD,playstation
1351259464062521344,"RT @aqua19_FN: AQua Highlight #6 RT&amp;いいねよろしくお願いします！

https://t.co/mdbraTkcTZ https://t.co/eHKyCv72cH",playstation
1351259459075534849,"AR当たらん #PS4share

https://t.co/Ur9EQNZsgQ https://t.co/NGyBkMXLs5",playstation
1351259455468556293,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Rocket League®)  live at https://t.co/KZm2SHj7Km,playstation
1351259453253935106,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/9xyPpCN3Hi,playstation
1351259451718701061,"트위터 영상길이 늘어주고
수정 기능 만들어주세요
제발
 #PS4share

https://t.co/UDOZTczBQs https://t.co/tfVBsCMU09",playstation
1351259449391001603,Check out my broadcast from my PlayStation 4! #PS4live (Madden NFL 21)  live at https://t.co/kIi82f3DXE,playstation
1351259444215230469,"#PS4share

https://t.co/JoYseQTUAP https://t.co/9866gfcAKo",playstation
1351259437844074500,Check out my broadcast from my PlayStation 4! #PS4live (FIFA 21)  live at https://t.co/hRyPHOTLE1,playstation
1351259432269832205,"RT @SkyzAMG: Goyo main 
 #RT x #FAV 

https://t.co/l8WalhUObL https://t.co/v86gfj4C0S",playstation
1351259428427878400,What did grown men do all them years ago when xbox's and PlayStation's weren't a thing 🥴,playstation
1351259426590748675,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/WFZtTVGRxm,playstation
1351259425407983619,Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/f84uOdEvT6,playstation
1351259417124204548,PlayStation 4からブロードキャストを始めました！ #PS4live (KINGDOM HEARTS Melody of Memory)  live at https://t.co/X4VfYGm5D2,playstation
1351259416541028353,"恐ろしく早い確殺 #PS4share

https://t.co/6b6gwsvzIE https://t.co/l4gGLd2fyU",playstation
1351259415517802497,"#PS4share

https://t.co/v4wSmnU2pt https://t.co/WVB2js4fhu",playstation
1351259403756986373,https://t.co/aQM0Ed8xdk https://t.co/MKs9c8bcvK,playstation
1351259402188320773,"RT @ImNyZoXx: J'en connais un qui a arreté fortnite ptdr  #PS4share

https://t.co/nJPT7XmHlM https://t.co/KKAYXV2uio",playstation
1351259398908174337,"RT @hanayoajisai874: 桜×夜空×巫女×ピアノ...マイルームでしか出来ないこの贅沢な組み合わせは、詫び寂びの趣を感じますね！

https://t.co/BAaC0mh7aJ https://t.co/SQn9S9VU9T",playstation
1351259393606750208,I just want a playstation so i can play God of War again. I miss that game so much.,playstation
1351259392566554630,RT @BionicJackAss: Check out my broadcast from my PlayStation 4! #PS4live (Wreckfest)  live at https://t.co/dotcnhwIgU,playstation
1351259388854599680,Check out my broadcast from my PlayStation 4! #PS4live (Bully)  live at https://t.co/8Si6hpPaYw,playstation
1351259388271587328,"#PS4share

https://t.co/MFFEfPXyXE https://t.co/VBowaNC0c1",playstation
1351259384060530688,"RT @Zombiie97: The last of us remaster  #PS4share

https://t.co/nlbtvlKZlW https://t.co/Wn55Y38hmI",playstation
1351259381816561664,Check out my broadcast from my PlayStation 4! #PS4live (Fall Guys: Ultimate Knockout)  live at https://t.co/CLncSYjjAH,playstation
1351259381791395846,not me trynna check a prescription at meijer &amp; they telling me about playstation and xbox availability,playstation
1351259379392270339,"RT @soulreaver9000: Imagine, up in the mountains, looking at the incredible scenery. And then Rayman swings by, leaving you to think, ""....…",playstation
1351259378536620032,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/QEaQ1n2gag,playstation
1351259376686952449,"Sora ? #PS4share

https://t.co/c9j9KLzbMm https://t.co/tZNW8jqIF5",playstation
1351259372945477632,@heartskip2x2 @BoatsUltimate @YTBoris15 @shinobi602 I've platinuned second son. I predominantly play PlayStation. I'm just not such an ignorant asshole that I can't recognize when a game looks good just because its on another system.,playstation
1351259367190929409,"私的利用ではないジャンパ #おひつじえぺ散歩

https://t.co/3hbJo7a6jq https://t.co/mH4b4V4E9W",playstation
1351259360064892932,@PlayStation Can we get a PC party app ??,playstation
1351259356134830081,"#DAYZ #KvKGsG

https://t.co/W6HFWg1EbD https://t.co/zMrsYEmvT4",playstation
1351259354981392386,"⭐ VOTE ⭐ for our talented student Uzonna's kit design for the PlayStation F. C. School's Cup.

Cast your vote on Twitter @PSSchoolsCup 🥇

Come on Uzonna!!! https://t.co/kPRGYAFi7l",playstation
1351259351957254147,"@MaverickToaster Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/ya3y8v4ABM",playstation
1351259346278129665,"幽閉パイロン #PS4share

https://t.co/YYHu4YQKci https://t.co/jm8DB2bv4t",playstation
1351259345166614530,@Naughty_Dog @PlayStation @metacritic Gay,playstation
1351259334131425281,"#PS4share

https://t.co/zY6LQ4kaY9 https://t.co/6SRZXOGceK",playstation
1351259329278697474,"@JBouvia Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/ZSruRBIAxd",playstation
1351259328112594947,"0 EARNINGS!!!!!!!!!!  #releasethehounds

https://t.co/S8xbcNbOA9 https://t.co/uej1OgR0y9",playstation
1351259325390606339,"1st boss down

https://t.co/6bjpgbQKUI https://t.co/8wLD7vjFwB",playstation
1351259308131020801,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/wFnAJFcrlT,playstation
1351259303840256000,@PlayStation https://t.co/McAvsAjsC8,playstation
1351259303722811392,"@Jaisoon_ Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/rkdDOnYje1",playstation
1351259303030751236,Check out my broadcast from my PlayStation 4! #PS4live (The Witcher 3: Wild Hunt – Game of the Year Edi...)  live at https://t.co/bMDVO0xETb,playstation
1351259298404429825,"#PS4share

https://t.co/JoYseQTUAP https://t.co/hJtYQaTjzy",playstation
1351259295321526272,"RT @thekungfukitty: you'd think i'd learn my lesson by now #HorizonZeroDawn #PS4share

https://t.co/MidM3NNjn0 https://t.co/4fvADsEXMh",playstation
1351259293694230539,"RT @joanaa787: Assassin's Creed® Valhalla
England Subdued (Silver)
Complete Hamtunscire Arc #PS4share https://t.co/SoipKPQUA9 https://t.co/…",playstation
1351259292796678147,@Skyler01553656 @PlayStation Contact cyberhack_001 on Instagram he is a pure genius he help me to recover my account go message him he will definitely help you out,playstation
1351259280276652034,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K21)  live at https://t.co/YWD5KsPFCI,playstation
1351259279186157569,"Mira ahi eh, mira ahi 

https://t.co/P1FzJLBSow https://t.co/owyzguy9aF",playstation
1351259273028915207,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/i3OPakoEhf,playstation
1351259271703498752,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/gLZFxzf5Kr,playstation
1351259271598542850,"you'd think i'd learn my lesson by now #HorizonZeroDawn #PS4share

https://t.co/MidM3NNjn0 https://t.co/4fvADsEXMh",playstation
1351259266414469125,"#PS4share

https://t.co/OQZaOB6ioQ https://t.co/4oKL9U87az",playstation
1351259266112360449,Check out my broadcast from my PlayStation 4! #PS4live (Crash Bandicoot N. Sane Trilogy)  live at https://t.co/UYCUVLqywT,playstation
1351259261318393858,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Rogue Company)  live at https://t.co/yAr9X4zxN0,playstation
1351259250543136769,PlayStation 4からブロードキャストを始めました！ #PS4live (モンスターハンターワールド：アイスボーン)  live at https://t.co/kPkXgNSF5H,playstation
1351259250517921794,Check out my broadcast from my PlayStation 4! #PS4live (FINAL FANTASY XIV)  live at https://t.co/Nn2Rq5etwR,playstation
1351259249368821766,"#PS4share

https://t.co/68VvkwiUBi https://t.co/MfGbfJQiIZ",playstation
1351259249146519552,@lungame89 @PlayStation Contact cyberhack_001 on Instagram he is a pure genius he help me to recover my account go message him he will definitely help you out,playstation
1351259249112969217,"#PS4share

https://t.co/JoYseQTUAP https://t.co/UnvQHyInqd",playstation
1351259241743454208,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/2S9pCLz4b3,playstation
1351259241219293184,¡Mira la transmisión de mi PlayStation 4! #PS4live (Paladins)  live at https://t.co/6x4IoDTOQ3,playstation
1351259241080889349,RT @izTariq: My PlayStation 5 and I are doing just fine,playstation
1351259239428333572,Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/kYAcOHmf43,playstation
1351259239126355971,"@SketchyRewind I fucking did it how

https://t.co/77tzUMvMcf https://t.co/GV3LdOAYbC",playstation
1351259236219682817,"RT @UbisoftBrasil: A comunidade @PlayStation_BR veio FORTE e, em DOIS DIAS, ocupou as MIL E VINTE QUATRO vagas para o 1º Campeonato PlaySta…",playstation
1351259236190195713,"今日

https://t.co/h5dMOjEkNk https://t.co/6sENmyRok7",playstation
1351259230473433089,@PlayStation @eMLS https://t.co/McAvsAjsC8,playstation
1351259228770623488,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Fortnite)  live at https://t.co/myMk22yNuH,playstation
1351259212639158272,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/7rPqnWHA3i,playstation
1351259209774620673,Check out my broadcast from my PlayStation 4! #PS4live (SMITE)  live at https://t.co/MyfkJ4bqv4,playstation
1351259205810835458,"#PS4share

https://t.co/I5LJNnLFyO https://t.co/MF30nNrpzv",playstation
1351259205555122188,"@Eddiewiz93 Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/MJGFYfbozk",playstation
1351259203382505472,Confira minha transmissão do meu PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/xSCYCvDDfv,playstation
1351259202170269697,@RamirezClaudia_ https://t.co/nG01ZWijnf,playstation
1351259202006773760,Check out my broadcast from my PlayStation 4! #PS4live (Danganronpa 1.2 RELOAD)  live at https://t.co/Ctc6NiptQx,playstation
1351259201255792641,"@LadyWhalicorn @ConcernedApe @PlayStation Why are you telling me your dumb story? Just because you can afford full price doesn’t mean everyone is in the same position. Stfu and mind your own business, MOM!  Also I’m not “whinin” . Gtfo here",playstation
1351259198856769543,"#PS4share

https://t.co/qhpDTZBWTS https://t.co/jzUxb3Ukud",playstation
1351259193597173761,Sieh dir meine Übertragung von meiner PlayStation 4 an! #PS4live (Red Dead Redemption 2)  live at https://t.co/wwM1mdubw9,playstation
1351259192472977408,"【7月発売タイトル】

7月6日発売[シミュレーションゲーム]
常夏プールパレス
DL版：2680円

playstation storeよりご購入いただけます！",playstation
1351259183434272770,"#PS4share　＃apex  pc サバお邪魔したらえぐい名前いました

https://t.co/L49uNHxQ11 https://t.co/MPyQQps7PP",playstation
1351259182683590656,"#PS4share

https://t.co/Oh6Xb0scb7 https://t.co/3aCpSyou4C",playstation
1351259172436897807,Check out my broadcast from my PlayStation 4! #PS4live (SMITE)  live at https://t.co/FAmrEBLG1H,playstation
1351259171707084802,"Hoed

https://t.co/XxxYsYi9tH https://t.co/iD9irmrcMC",playstation
1351259160952922113,"#DAYZ #KvKGsG

https://t.co/W6HFWg1EbD https://t.co/Z9xZ7rWbEs",playstation
1351259150429298689,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/tjJjWGoXFe,playstation
1351259145450741766,"#PS4share

https://t.co/pbIWHmEWrx https://t.co/3Ma6r0fE6z",playstation
1351259139662557185,"Dog water

https://t.co/OdU1Ji3CTe https://t.co/72Oq3cUgc7",playstation
1351259128832946198,@clonewar2 @insomniacgames Probably only works with Playstation Now games.,playstation
1351259126593179648,"#PS4share

https://t.co/INJgihWd9r https://t.co/iviWEtr0Ap",playstation
1351259118795956225,"#PS4share

https://t.co/jrP0nB5lpk https://t.co/GInB7SbhG0",playstation
1351259108469563393,"@Zyzoxing @JulianAMolinaJ1 @NextGenPlayer Yep, definitely deserved 👍....Nintendo is the best when it comes to platformers and games with indie art style......and Playstation is best in terms of AAA titles with benchmark setting graphics......Microsoft can never touch them in either of the departments, that's the point",playstation
1351259098214445060,@IGN Hahahahah not on Playstation 😘😘😘,playstation
1351259087212834822,Check out my broadcast from my PlayStation 4! #PS4live (ONE PUNCH MAN: A HERO NOBODY KNOWS)  live at https://t.co/SidIhOiQgB,playstation
1351259086147313664,"初動ファイトに命かけてます

https://t.co/JSYzP8szqj https://t.co/Gh83WmMuTV",playstation
1351259078518054924,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/kMuThsh6nh,playstation
1351259078069256193,Check out my broadcast from my PlayStation 4! #PS4live (Stranded Deep)  live at https://t.co/NNdp8W8OWM,playstation
1351259071660306434,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (Call of Duty®: Black Ops 4)  live at https://t.co/OkOj05ahJx,playstation
1351259068258725890,Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/M99f5YkgLi,playstation
1351259058364428289,@Alucard__C99 @XBoisss That’s why your playing a 12 year old game on a playstation console.. Justin you can’t hide your pony heart bruh https://t.co/Ak76vtVekq,playstation
1351259056044851200,@PlayStation If there was more ps2 games like contra shattered soldiers it would be better,playstation
1351259051917766662,"#PS4share

https://t.co/pPRI8n194m https://t.co/YihgQV0vcC",playstation
1351259051695493126,"#snipeking #PS4share

https://t.co/FqrI7q1rgc https://t.co/6wfS1Mj0Yb",playstation
1351259049250189312,"#PS4share

https://t.co/INJgihWd9r https://t.co/GqKAOCdBBz",playstation
1351259048910462980,Check out my broadcast from my PlayStation 4! #PS4live (Genshin Impact)  live at https://t.co/HBlTHJERuQ,playstation
1351259048553938946,"Qui a le support PlayStation qui REPOND au mail svp ?
♻️",playstation
1351259048545497088,@ElyseWillems @geoffkeighley @CrashBandicoot @Naughty_Dog @PlayStation @Jason_Rubin @asgavin @cerny I know a place :D,playstation
1351259046456815616,Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/W3MoMECcyZ,playstation
1351259041784279045,"Sub to my YT pls
#callofduty #cod #ps #gaming #gamer #modernwarfare #warzone #callofdutymodernwarfare #xbox #fortnite #twitch #blackops #playstation #callofdutymobile #bo #codmobile #codmw #xboxone #memes #games #pubg #game #youtube #videogames #streamer #battleroyale #CallofDuty https://t.co/mNDOoslclB",playstation
1351259034330906624,"これ以上いるのは危険と判断しワープしようと思うこれが最後の保存

https://t.co/0ihyEjGzBG https://t.co/sCKargUiNK",playstation
1351259031663480833,Check out my broadcast from my PlayStation 4! #PS4live (Overwatch: Origins Edition)  live at https://t.co/mjaSIYaAUz,playstation
1351259031533465600,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/oPZlLdrZAP,playstation
1351259022062571522,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/IzsnvBPd4r,playstation
1351259020435222528,"いつだか言ってたやつ

https://t.co/WHAr1KaBOF https://t.co/05wLp041Mu",playstation
1351259018896011267,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (FIFA 21)  live at https://t.co/0CapWepu3p,playstation
1351259010259947521,"#PS4share

https://t.co/CHJ9gO2t5i https://t.co/apDQiQ1zvv",playstation
1351259005923057665,"#PS4share

https://t.co/dtfa08MjMh https://t.co/AoM6kavjeP",playstation
1351259001393176577,"RT @AkSi_451: #PS4share

https://t.co/VAos2Fk6ET https://t.co/yE2QG3BgK4",playstation
